node_id,x_in,y_in,ux_in,uy_in,vm_psi
339,-7.79367113,4.12844133,0.00404699892,-2.89067939e-05,8684.97599
340,-5.83847952,4.16615438,0.00470474456,-0.000219898357,11722.0174
341,-4.07188654,4.19086838,0.0055004186,-0.00093924813,14754.3781
342,14.728611,-4.11691523,0.0148762222,0.000138214891,5040.33162
343,-14.728611,4.11691523,0.00260481145,-0.000189446524,5040.00732
344,13.7415276,-4.11832762,0.0147029394,0.000124248705,5130.45874
345,-13.7415276,4.11832762,0.00277808751,-0.00017534275,5130.66911
346,15.7162132,4.11779308,0.0150473518,-0.000250853773,5000.59204
347,13.7400579,4.12090874,0.0147025743,-0.000227238619,5128.62264
348,-16.7037449,4.11400795,0.00226352201,-0.000205847973,4977.42798
349,-20.6052895,4.14458752,0.00159548619,-0.000217283115,4952.85173
350,-24.560297,4.06786585,0.000923536252,-0.000207829667,4888.74927
351,-28.3502846,4.2033534,0.000284479116,-0.000122311991,4985.4249
352,-23.5549011,-4.12577248,0.00109432079,0.000215441396,4904.64079
353,-21.6132946,-4.15566921,0.00142392621,0.000219000183,4941.26823
354,4.07433844,4.18560362,0.0119863888,-0.00098823884,14738.2002
355,-4.07433844,-4.18560362,0.00549470028,0.000937312725,14738.2078
356,-27.5438938,-4.16909361,0.000422000157,0.000158689378,4901.34741
357,-25.5896702,-4.09124374,0.000750843203,0.000199992734,4870.84367
358,-19.6618481,-4.13693237,0.00175697193,0.000216499189,4960.74528
359,-17.691534,-4.11589003,0.00209428556,0.000211028775,4969.68416
360,-15.7162132,-4.11779308,0.00243372191,0.00020046701,4999.27075
361,-13.7400579,-4.12090874,0.00277845166,0.000176505157,5128.8278
362,-11.7659616,-4.12879896,0.0031395955,0.000130936867,5549.82357
363,-9.79510784,-4.13726473,0.00354393828,6.62699968e-05,6598.93571
364,-7.81672239,-4.13501549,0.00404133229,3.04176046e-05,8668.29948
365,-5.84863806,-4.16367817,0.00469974754,0.000218189467,11709.9959
366,16.7037449,-4.11400795,0.0152176386,0.000154105554,4980.76619
367,17.691534,4.11589003,0.0153870694,-0.000260709814,4976.11979
368,19.6618481,4.13693237,0.0157252941,-0.000265067996,4980.47038
369,20.6052895,-4.14458752,0.0158876162,0.000163496996,4984.91374
370,21.6132946,4.15566921,0.0160606634,-0.000266678748,4988.84456
371,23.5549011,4.12577248,0.0163948014,-0.000264988077,4995.05965
372,24.560297,-4.06786585,0.0165682025,0.00015962412,4997.25789
373,25.5896702,4.09124374,0.016745314,-0.000262923451,4998.42928
374,27.5438938,4.16909361,0.0170820877,-0.000266747869,4999.58439
375,28.3502846,-4.2033534,0.0172213186,0.000166448706,4999.86113
376,11.7659616,4.12879896,0.0143414484,-0.000181809402,5549.42228
377,9.79510784,4.13726473,0.0139371287,-0.000117185904,6598.69295
