node_id,x_in,y_in,ux_in,uy_in,vm_psi
533,-24.986166,2.58660221,0.000837013707,-0.000130160493,5012.39518
534,25.0687046,2.57399344,0.0213793349,-0.000256975007,5002.47428
535,-25.0687046,-2.57399344,0.000822694041,0.00012899228,5009.60262
536,26.6114559,-2.01594377,0.0216452889,-1.85740137e-05,5004.18392
537,-26.6114559,2.01594377,0.00055068318,-8.52474768e-05,4955.49349
538,23.0885944,1.47806108,0.0210365485,-0.000199732516,5010.99007
539,-23.0885944,-1.47806108,0.00116245879,7.80262126e-05,5071.16349
540,23.0739326,-1.50122821,0.0210341904,-4.58478935e-05,5009.99015
541,-23.0739326,1.50122821,0.00116507406,-7.91276252e-05,5068.37533
542,-9.47008896,0.364761502,0.0028426596,-1.66159389e-05,1924.24297
543,-9.47323132,-0.344395489,0.00284156087,1.56169554e-05,1916.18708
544,9.49430943,-0.369785845,0.0193613432,-0.000107980537,1871.10266
545,21.1415329,0.603880763,0.0206995271,-0.000153723973,4989.98026
546,-21.1415329,-0.603880763,0.00150177733,3.11838994e-05,5042.05301
547,21.2789154,-0.525453091,0.0207233801,-9.70594338e-05,4994.25806
548,-21.2789154,0.525453091,0.00147765561,-2.70682631e-05,5049.28589
549,-19.1494446,-0.575235724,0.00184571336,2.67640116e-05,4914.45982
550,19.1494446,0.575235724,0.0203580037,-0.000149691463,4888.34068
551,19.2403126,-0.569844544,0.0203739628,-9.7511831e-05,4898.48185
552,-19.2403126,0.569844544,0.00182966376,-2.64343889e-05,4925.5389
553,17.1399727,0.573783636,0.0200242661,-0.000143059922,4598.29646
554,-17.1399727,-0.573783636,0.00218048505,1.9807354e-05,4608.14467
555,17.2283707,-0.574241519,0.0200395733,-0.00010388044,4623.87679
556,-17.2283707,0.574241519,0.00216515525,-1.98473626e-05,4634.15975
557,15.0963202,0.593385875,0.0197160579,-0.000129896842,3971.56205
558,-15.0963202,-0.593385875,0.00248900219,6.43027852e-06,3973.30504
559,15.0500927,-0.648734748,0.0197102297,-0.000116585565,3949.97304
560,-15.0500927,0.648734748,0.00249486021,-7.03208207e-06,3951.5731
561,9.49583149,0.339999974,0.0193630252,-0.000138371106,1861.55374
562,13.0879908,0.625658929,0.0194791555,-0.000109114968,3009.99754
