node_id,x_in,y_in,ux_in,uy_in,vm_psi
571,-11.0535269,-0.631793737,0.00322677521,2.10583676e-05,4567.15604
572,11.0095015,-0.594152927,0.0112571632,0.000153053028,4541.41776
573,-11.0095015,0.594152927,0.00323358527,-1.85657391e-05,4541.34689
574,9.09617329,-0.486292511,0.0109729096,0.000139605443,3902.72449
575,-9.09617329,0.486292511,0.00351783121,-5.10137443e-06,3902.65076
576,-7.17824697,-0.5031991,0.00374473562,-6.46212584e-06,2947.58289
577,7.17825413,0.503185809,0.0107460134,0.000140977369,2947.49394
578,-7.15605688,0.51479125,0.00374688511,7.29788553e-06,2941.41496
579,7.1560688,-0.514774024,0.0107438583,0.000127219842,2941.33097
580,27.1749725,0.634284198,0.0140281962,0.000101468926,5000.42178
581,-27.1749725,-0.634284198,0.000448640378,2.38080465e-05,4821.77041
582,-4.86188316,0.693231761,0.00391198881,1.17969885e-05,1823.18774
583,4.86213636,-0.692912281,0.0105788009,0.000122734113,1822.41194
584,-6.44413042,2.05674863,0.00393590657,2.69891552e-05,4449.21948
585,6.44415569,-2.05669475,0.0105548138,0.00010753383,4449.41187
586,-6.2755146,-2.13014221,0.00396711892,-3.12311749e-05,4609.94389
587,6.27555847,2.13005662,0.0105236331,0.00016575183,4609.84998
588,19.0444546,-3.43393993,0.0126272757,0.000312212069,4995.05645
589,-19.0444546,3.43393993,0.00186384597,-0.000179700888,4988.20488
590,-18.9904881,1.59455001,0.00187313219,-8.36903564e-05,5027.27271
591,18.9904881,-1.59455001,0.0126166372,0.000216906104,5009.44946
592,18.9942322,1.50794733,0.0126171689,5.57785024e-05,5009.70695
593,-18.9942322,-1.50794733,0.00187259784,7.98438341e-05,5028.34701
594,-19.0845928,-3.432513,0.00185713486,0.000180348303,4988.29717
595,19.0845928,3.432513,0.0126340352,-4.39418145e-05,4995.11748
596,-25.5986881,0.0640769973,0.000719038071,-2.77632103e-06,5014.53507
597,25.5986881,-0.0640769973,0.0137564763,0.000137561656,5001.15609
598,10.6299314,-1.25869131,0.0111934356,0.000170587009,4555.46179
599,-10.6299314,1.25869131,0.00329729798,-3.61003658e-05,4555.35583
600,12.7559547,-1.48693836,0.0115433736,0.000198907321,4879.4751
601,-12.7559547,1.48693836,0.00294735818,-6.44823667e-05,4879.79629
602,-14.7687712,1.46213412,0.00260300352,-7.19661039e-05,4982.97461
603,14.7687712,-1.46213412,0.0118876817,0.000206243669,4980.92471
604,16.764946,-1.4852494,0.0122321146,0.000210409038,5008.58096
605,-16.764946,1.4852494,0.00225836039,-7.64611468e-05,5015.11846
606,-5.42913055,-1.74584818,0.0040037767,-3.12256379e-05,3813.93218
607,5.42939138,1.74540508,0.0104870806,0.00016574857,3813.21919
608,9.09820652,0.519006073,0.0109722698,0.000128576357,3915.05485
